subscription_id,customer_id,plan_type,plan_mrr,subscription_start,subscription_end,churn_date,churn_reason,is_churned,renewal_count,last_renewal_date,discount_pct,contract_type
SUB_00001350,VP_C_00001264,Growth,4999.0,2023-07-26,2024-04-29,2024-04-29,,True,9,2024-04-21,20,Monthly
SUB_00001351,VP_C_00001265,Growth,4999.0,2023-10-06,,,,False,31,2026-04-23,10,Monthly
SUB_00001352,VP_C_00001266,Starter,1999.0,2025-06-02,2025-08-16,2025-08-16,Business closed,True,2,2025-08-01,10,Monthly
SUB_00001353,VP_C_00001266,Growth,4999.0,2025-11-13,,,,False,3,2025-12-13,20,Monthly
SUB_00001354,VP_C_00001267,Growth,4999.0,2025-03-11,2025-10-17,2025-10-17,Business closed,True,7,2025-10-07,0,Monthly
SUB_00001355,VP_C_00001268,Starter,1999.0,2024-05-07,2025-03-18,2025-03-18,Business closed,True,10,2025-03-03,15,Monthly
SUB_00001356,VP_C_00001269,Growth,4999.0,2023-03-23,2025-12-31,2025-12-31,Better deal elsewhere,True,33,2025-12-07,0,Monthly
SUB_00001357,VP_C_00001270,Growth,4165.83,2025-08-31,,,,False,1,2025-09-30,25,Annual
SUB_00001358,VP_C_00001271,Starter,1999.0,2025-09-22,,,,False,7,2026-04-20,25,Monthly
SUB_00001359,VP_C_00001272,Growth,4165.83,2024-01-04,,,,False,3,2024-04-03,20,Annual
SUB_00001360,VP_C_00001273,Growth,4165.83,2024-02-12,,,,False,3,2024-05-12,5,Annual
SUB_00001361,VP_C_00001274,Starter,1999.0,2024-01-22,2024-06-26,2024-06-26,Integration issues,True,5,2024-06-20,0,Monthly
SUB_00001362,VP_C_00001275,Growth,4999.0,2023-06-21,2023-06-27,2023-06-27,Poor customer support,True,0,,15,Monthly
SUB_00001363,VP_C_00001276,Enterprise,12999.0,2024-04-27,2024-10-18,2024-10-18,Too expensive,True,5,2024-09-24,25,Monthly
SUB_00001364,VP_C_00001277,Enterprise,10832.5,2024-03-27,,,,False,3,2024-06-25,0,Annual
SUB_00001365,VP_C_00001278,Growth,4999.0,2024-03-08,2026-03-21,2026-03-21,Better deal elsewhere,True,24,2026-02-26,10,Monthly
SUB_00001366,VP_C_00001279,Enterprise,12999.0,2024-06-01,,,,False,23,2026-04-22,20,Monthly
SUB_00001367,VP_C_00001280,Growth,4999.0,2024-09-16,2025-02-07,2025-02-07,Poor customer support,True,4,2025-01-14,0,Monthly
SUB_00001368,VP_C_00001281,Growth,4999.0,2025-01-22,2025-03-18,2025-03-18,Settlement delays,True,1,2025-02-21,25,Monthly
SUB_00001369,VP_C_00001282,Enterprise,10832.5,2024-03-19,,,,False,3,2024-06-17,10,Annual
SUB_00001370,VP_C_00001283,Growth,4165.83,2025-02-17,2026-03-10,2026-03-10,Product missing features,True,1,2025-03-19,20,Annual
SUB_00001371,VP_C_00001284,Enterprise,12999.0,2023-06-09,2026-01-01,2026-01-01,Too expensive,True,31,2025-12-25,0,Monthly
SUB_00001372,VP_C_00001285,Enterprise,10832.5,2025-04-19,,,,False,1,2025-05-19,0,Annual
SUB_00001373,VP_C_00001286,Growth,4999.0,2025-09-03,,,,False,7,2026-04-01,0,Monthly
SUB_00001374,VP_C_00001287,Starter,1999.0,2025-03-23,,,,False,13,2026-04-17,0,Monthly
SUB_00001375,VP_C_00001288,Growth,4165.83,2024-05-08,2025-05-31,2025-05-31,Too expensive,True,1,2024-06-07,0,Annual
SUB_00001376,VP_C_00001289,Growth,4165.83,2023-01-21,,,,False,4,2023-05-21,0,Annual
SUB_00001377,VP_C_00001290,Starter,1999.0,2025-02-19,2025-07-16,2025-07-16,Business closed,True,4,2025-06-19,0,Monthly
SUB_00001378,VP_C_00001291,Starter,1665.83,2024-01-26,,,,False,3,2024-04-25,0,Annual
SUB_00001379,VP_C_00001292,Enterprise,10832.5,2024-03-13,,,,False,3,2024-06-11,0,Annual
SUB_00001380,VP_C_00001293,Growth,4999.0,2025-05-24,2025-08-12,2025-08-12,Poor customer support,True,2,2025-07-23,0,Monthly
SUB_00001381,VP_C_00001294,Growth,4165.83,2023-03-27,,,,False,4,2023-07-25,0,Annual
SUB_00001382,VP_C_00001295,Growth,4165.83,2025-02-16,2025-03-04,2025-03-04,Too expensive,True,0,,10,Annual
SUB_00001383,VP_C_00001295,Growth,4165.83,2025-04-27,,,,False,5,2025-05-27,0,Annual
SUB_00001384,VP_C_00001296,Enterprise,12999.0,2025-07-17,2025-10-01,2025-10-01,,True,2,2025-09-15,5,Monthly
SUB_00001385,VP_C_00001297,Growth,4999.0,2025-08-01,,,,False,9,2026-04-28,25,Monthly
SUB_00001386,VP_C_00001298,Growth,4165.83,2023-11-04,2024-11-13,2024-11-13,Poor customer support,True,1,2023-12-04,5,Annual
SUB_00001387,VP_C_00001299,Growth,4165.83,2024-09-01,,,,False,2,2024-10-31,0,Annual
SUB_00001388,VP_C_00001300,Enterprise,12999.0,2024-07-04,,,,False,22,2026-04-25,20,Monthly
SUB_00001389,VP_C_00001301,Enterprise,10832.5,2023-06-06,,,,False,3,2023-09-04,20,Annual
SUB_00001390,VP_C_00001302,Starter,1999.0,2024-07-20,2024-07-30,2024-07-30,Switched to competitor,True,0,,5,Monthly
SUB_00001391,VP_C_00001302,Enterprise,10832.5,2024-09-11,,,,False,6,2024-10-11,15,Annual
SUB_00001392,VP_C_00001303,Starter,1665.83,2025-01-14,,,,False,2,2025-03-15,0,Annual
SUB_00001393,VP_C_00001304,Growth,4999.0,2023-06-29,2023-09-25,2023-09-25,Better deal elsewhere,True,2,2023-08-28,20,Monthly
SUB_00001394,VP_C_00001305,Enterprise,10832.5,2023-09-21,2024-10-11,2024-10-11,Integration issues,True,1,2023-10-21,5,Annual
SUB_00001395,VP_C_00001306,Growth,4999.0,2024-01-25,,,,False,27,2026-04-14,15,Monthly
SUB_00001396,VP_C_00001307,Enterprise,10832.5,2024-04-19,,,,False,2,2024-06-18,0,Annual
SUB_00001397,VP_C_00001308,Growth,4999.0,2023-11-10,2024-08-13,2024-08-13,Poor customer support,True,9,2024-08-06,0,Monthly
SUB_00001398,VP_C_00001308,Enterprise,10832.5,2024-11-03,,,,False,6,2024-12-03,20,Annual
SUB_00001399,VP_C_00001309,Growth,4999.0,2024-04-09,2025-08-08,2025-08-08,,True,16,2025-08-02,0,Monthly
SUB_00001400,VP_C_00001310,Enterprise,10832.5,2023-10-18,2024-10-30,2024-10-30,Settlement delays,True,1,2023-11-17,20,Annual
SUB_00001401,VP_C_00001311,Starter,1999.0,2024-01-20,2025-05-10,2025-05-10,Switched to competitor,True,15,2025-04-14,10,Monthly
SUB_00001402,VP_C_00001312,Growth,4165.83,2024-07-29,,,,False,2,2024-09-27,0,Annual
SUB_00001403,VP_C_00001313,Growth,4999.0,2024-09-12,2025-05-15,2025-05-15,Integration issues,True,8,2025-05-10,5,Monthly
SUB_00001404,VP_C_00001314,Starter,1665.83,2024-05-07,2024-06-02,2024-06-02,,True,0,,0,Annual
SUB_00001405,VP_C_00001315,Enterprise,12999.0,2023-03-15,2023-09-22,2023-09-22,Too expensive,True,6,2023-09-11,5,Monthly
SUB_00001406,VP_C_00001316,Enterprise,10832.5,2023-12-08,,,,False,3,2024-03-07,25,Annual
SUB_00001407,VP_C_00001317,Starter,1999.0,2023-05-20,2023-08-08,2023-08-08,Too expensive,True,2,2023-07-19,15,Monthly
SUB_00001408,VP_C_00001318,Growth,4165.83,2025-01-02,2025-01-22,2025-01-22,Business closed,True,0,,5,Annual
SUB_00001409,VP_C_00001319,Starter,1999.0,2024-04-25,2024-08-20,2024-08-20,Too expensive,True,3,2024-07-24,15,Monthly
SUB_00001410,VP_C_00001320,Growth,4999.0,2023-07-20,2023-09-14,2023-09-14,Settlement delays,True,1,2023-08-19,25,Monthly
SUB_00001411,VP_C_00001321,Growth,4165.83,2023-06-08,,,,False,3,2023-09-06,20,Annual
SUB_00001412,VP_C_00001322,Enterprise,12999.0,2025-07-27,,,,False,9,2026-04-23,25,Monthly
SUB_00001413,VP_C_00001323,Enterprise,12999.0,2023-07-14,2024-04-04,2024-04-04,,True,8,2024-03-10,0,Monthly
SUB_00001414,VP_C_00001324,Growth,4999.0,2023-01-05,,,,False,40,2026-04-19,10,Monthly
SUB_00001415,VP_C_00001325,Growth,4999.0,2023-01-14,,,,False,40,2026-04-28,0,Monthly
SUB_00001416,VP_C_00001326,Enterprise,10832.5,2025-06-01,,,,False,1,2025-07-01,5,Annual
SUB_00001417,VP_C_00001327,Growth,4999.0,2024-05-27,2024-09-06,2024-09-06,Too expensive,True,3,2024-08-25,0,Monthly
SUB_00001418,VP_C_00001328,Growth,4999.0,2025-01-17,,,,False,15,2026-04-12,20,Monthly
SUB_00001419,VP_C_00001329,Enterprise,12999.0,2025-01-12,2025-05-22,2025-05-22,,True,4,2025-05-12,0,Monthly
SUB_00001420,VP_C_00001330,Starter,1665.83,2024-01-19,,,,False,3,2024-04-18,20,Annual
SUB_00001421,VP_C_00001331,Growth,4999.0,2024-05-18,,,,False,23,2026-04-08,5,Monthly
SUB_00001422,VP_C_00001332,Enterprise,12999.0,2024-02-19,,,,False,26,2026-04-09,25,Monthly
SUB_00001423,VP_C_00001333,Growth,4999.0,2025-08-05,,,,False,8,2026-04-02,10,Monthly
SUB_00001424,VP_C_00001334,Growth,4165.83,2024-03-01,,,,False,3,2024-05-30,25,Annual
SUB_00001425,VP_C_00001335,Growth,4165.83,2025-08-20,2025-08-27,2025-08-27,Product missing features,True,0,,0,Annual
SUB_00001426,VP_C_00001336,Starter,1999.0,2024-02-09,2025-02-08,2025-02-08,Business closed,True,12,2025-02-03,0,Monthly
SUB_00001427,VP_C_00001337,Growth,4165.83,2025-09-20,,,,False,1,2025-10-20,15,Annual
SUB_00001428,VP_C_00001338,Enterprise,10832.5,2025-01-30,,,,False,2,2025-03-31,25,Annual
SUB_00001429,VP_C_00001339,Enterprise,10832.5,2024-01-18,2025-01-29,2025-01-29,Too expensive,True,1,2024-02-17,20,Annual
SUB_00001430,VP_C_00001340,Growth,4999.0,2024-01-29,,,,False,27,2026-04-18,0,Monthly
SUB_00001431,VP_C_00001341,Starter,1999.0,2024-05-16,2024-06-27,2024-06-27,Business closed,True,1,2024-06-15,20,Monthly
SUB_00001432,VP_C_00001342,Growth,4165.83,2023-11-12,,,,False,3,2024-02-10,10,Annual
SUB_00001433,VP_C_00001343,Growth,4999.0,2024-10-18,2024-12-14,2024-12-14,Settlement delays,True,1,2024-11-17,5,Monthly
SUB_00001434,VP_C_00001344,Starter,1999.0,2024-08-25,2024-12-02,2024-12-02,Product missing features,True,3,2024-11-23,20,Monthly
SUB_00001435,VP_C_00001344,Growth,4999.0,2025-01-16,,,,False,3,2025-02-15,15,Monthly
SUB_00001436,VP_C_00001345,Growth,4999.0,2023-03-14,2024-03-31,2024-03-31,Poor customer support,True,12,2024-03-08,15,Monthly
SUB_00001437,VP_C_00001346,Starter,1999.0,2024-02-23,2024-06-20,2024-06-20,Integration issues,True,3,2024-05-23,5,Monthly
SUB_00001438,VP_C_00001347,Enterprise,12999.0,2025-06-25,,,,False,10,2026-04-21,0,Monthly
SUB_00001439,VP_C_00001348,Growth,4165.83,2023-02-09,2026-02-28,2026-02-28,Business closed,True,3,2023-05-10,5,Annual
SUB_00001440,VP_C_00001349,Growth,4999.0,2025-08-01,2026-02-25,2026-02-25,Poor customer support,True,6,2026-01-28,15,Monthly
SUB_00001441,VP_C_00001350,Enterprise,10832.5,2023-05-08,,,,False,3,2023-08-06,25,Annual
SUB_00001442,VP_C_00001351,Starter,1665.83,2024-01-30,,,,False,3,2024-04-29,25,Annual
SUB_00001443,VP_C_00001352,Starter,1999.0,2025-08-12,,,,False,8,2026-04-09,5,Monthly
SUB_00001444,VP_C_00001353,Starter,1665.83,2024-08-02,,,,False,2,2024-10-01,20,Annual
SUB_00001445,VP_C_00001354,Starter,1999.0,2023-06-16,,,,False,34,2026-04-01,5,Monthly
SUB_00001446,VP_C_00001355,Growth,4165.83,2023-07-18,2025-07-22,2025-07-22,,True,2,2023-09-16,0,Annual
SUB_00001447,VP_C_00001356,Growth,4999.0,2025-02-20,,,,False,14,2026-04-16,0,Monthly
SUB_00001448,VP_C_00001357,Growth,4999.0,2024-03-22,,,,False,25,2026-04-11,20,Monthly
SUB_00001449,VP_C_00001358,Growth,4165.83,2025-09-07,,,,False,1,2025-10-07,25,Annual
SUB_00001450,VP_C_00001359,Enterprise,10832.5,2023-09-19,2024-10-08,2024-10-08,Too expensive,True,1,2023-10-19,25,Annual
SUB_00001451,VP_C_00001359,Growth,4165.83,2024-12-16,,,,False,6,2025-01-15,10,Annual
SUB_00001452,VP_C_00001360,Enterprise,10832.5,2025-02-28,,,,False,2,2025-04-29,15,Annual
SUB_00001453,VP_C_00001361,Growth,4999.0,2025-07-24,2025-11-02,2025-11-02,Integration issues,True,3,2025-10-22,10,Monthly
SUB_00001454,VP_C_00001361,Starter,1999.0,2026-01-20,,,,False,6,2026-02-19,10,Monthly
SUB_00001455,VP_C_00001362,Growth,4165.83,2025-02-08,,,,False,2,2025-04-09,25,Annual
SUB_00001456,VP_C_00001363,Starter,1665.83,2025-01-09,2026-02-04,2026-02-04,Product missing features,True,1,2025-02-08,0,Annual
SUB_00001457,VP_C_00001364,Enterprise,10832.5,2023-12-23,,,,False,3,2024-03-22,0,Annual
SUB_00001458,VP_C_00001365,Enterprise,12999.0,2024-06-05,2024-08-21,2024-08-21,,True,2,2024-08-04,20,Monthly
SUB_00001459,VP_C_00001366,Enterprise,12999.0,2024-12-27,2025-06-19,2025-06-19,Settlement delays,True,5,2025-05-26,10,Monthly
SUB_00001460,VP_C_00001367,Growth,4999.0,2024-05-15,2026-01-28,2026-01-28,Poor customer support,True,20,2026-01-05,0,Monthly
SUB_00001461,VP_C_00001368,Growth,4999.0,2024-10-12,2025-10-24,2025-10-24,Integration issues,True,12,2025-10-07,5,Monthly
SUB_00001462,VP_C_00001369,Starter,1665.83,2024-12-06,,,,False,2,2025-02-04,0,Annual
SUB_00001463,VP_C_00001370,Enterprise,12999.0,2024-01-13,2025-11-08,2025-11-08,Switched to competitor,True,22,2025-11-03,10,Monthly
SUB_00001464,VP_C_00001371,Starter,1665.83,2024-12-14,2025-12-19,2025-12-19,,True,1,2025-01-13,10,Annual
SUB_00001465,VP_C_00001372,Growth,4165.83,2023-03-01,,,,False,4,2023-06-29,25,Annual
SUB_00001466,VP_C_00001373,Starter,1665.83,2024-10-28,,,,False,2,2024-12-27,15,Annual
SUB_00001467,VP_C_00001374,Starter,1665.83,2024-01-30,,,,False,3,2024-04-29,0,Annual
SUB_00001468,VP_C_00001375,Enterprise,12999.0,2025-08-06,2025-10-03,2025-10-03,Business closed,True,1,2025-09-05,0,Monthly
SUB_00001469,VP_C_00001376,Enterprise,12999.0,2024-03-10,2024-06-15,2024-06-15,Switched to competitor,True,3,2024-06-08,25,Monthly
SUB_00001470,VP_C_00001376,Growth,4165.83,2024-09-06,,,,False,6,2024-10-06,10,Annual
SUB_00001471,VP_C_00001377,Growth,4165.83,2025-01-23,,,,False,2,2025-03-24,0,Annual
SUB_00001472,VP_C_00001378,Starter,1999.0,2023-09-10,2023-11-27,2023-11-27,Switched to competitor,True,2,2023-11-09,25,Monthly
SUB_00001473,VP_C_00001379,Growth,4999.0,2023-09-06,2023-11-01,2023-11-01,Product missing features,True,1,2023-10-06,0,Monthly
SUB_00001474,VP_C_00001380,Growth,4165.83,2024-05-04,,,,False,2,2024-07-03,20,Annual
SUB_00001475,VP_C_00001381,Enterprise,12999.0,2023-02-05,2023-05-30,2023-05-30,Business closed,True,3,2023-05-06,15,Monthly
SUB_00001476,VP_C_00001382,Growth,4165.83,2025-08-01,,,,False,1,2025-08-31,10,Annual
SUB_00001477,VP_C_00001383,Starter,1999.0,2025-04-12,2026-02-23,2026-02-23,Product missing features,True,10,2026-02-06,5,Monthly
SUB_00001478,VP_C_00001384,Starter,1999.0,2024-01-06,2025-06-06,2025-06-06,Settlement delays,True,17,2025-05-30,0,Monthly
SUB_00001479,VP_C_00001385,Growth,4999.0,2024-10-08,2025-02-25,2025-02-25,Poor customer support,True,4,2025-02-05,25,Monthly
SUB_00001480,VP_C_00001386,Enterprise,12999.0,2024-12-24,2025-08-02,2025-08-02,,True,7,2025-07-22,0,Monthly
SUB_00001481,VP_C_00001386,Growth,4999.0,2025-10-07,,,,False,4,2025-11-06,10,Monthly
SUB_00001482,VP_C_00001387,Starter,1665.83,2024-11-23,,,,False,2,2025-01-22,5,Annual
SUB_00001483,VP_C_00001388,Growth,4165.83,2023-01-29,,,,False,4,2023-05-29,0,Annual
SUB_00001484,VP_C_00001389,Starter,1665.83,2024-12-15,,,,False,2,2025-02-13,0,Annual
SUB_00001485,VP_C_00001390,Starter,1665.83,2024-11-12,,,,False,2,2025-01-11,0,Annual
SUB_00001486,VP_C_00001391,Growth,4999.0,2024-10-22,2025-10-04,2025-10-04,Too expensive,True,11,2025-09-17,0,Monthly
SUB_00001487,VP_C_00001392,Starter,1999.0,2023-06-01,,,,False,35,2026-04-16,20,Monthly
SUB_00001488,VP_C_00001393,Enterprise,10832.5,2023-09-25,,,,False,3,2023-12-24,25,Annual
SUB_00001489,VP_C_00001394,Growth,4999.0,2024-09-11,,,,False,19,2026-04-04,25,Monthly
SUB_00001490,VP_C_00001395,Growth,4999.0,2024-04-11,2024-08-17,2024-08-17,Poor customer support,True,4,2024-08-09,25,Monthly
SUB_00001491,VP_C_00001396,Growth,4999.0,2025-08-24,,,,False,8,2026-04-21,0,Monthly
SUB_00001492,VP_C_00001397,Enterprise,12999.0,2024-11-28,2024-12-12,2024-12-12,Settlement delays,True,0,,15,Monthly
SUB_00001493,VP_C_00001398,Enterprise,12999.0,2023-05-31,2024-06-22,2024-06-22,Switched to competitor,True,12,2024-05-25,5,Monthly
SUB_00001494,VP_C_00001398,Starter,1665.83,2024-08-03,,,,False,4,2024-09-02,20,Annual
SUB_00001495,VP_C_00001399,Growth,4165.83,2023-09-18,2023-09-23,2023-09-23,Too expensive,True,0,,0,Annual
SUB_00001496,VP_C_00001400,Enterprise,12999.0,2023-09-11,2024-04-26,2024-04-26,Product missing features,True,7,2024-04-08,25,Monthly
SUB_00001497,VP_C_00001400,Starter,1999.0,2024-06-02,,,,False,2,2024-07-02,0,Monthly
SUB_00001498,VP_C_00001401,Growth,4165.83,2024-09-08,,,,False,2,2024-11-07,0,Annual
SUB_00001499,VP_C_00001402,Growth,4999.0,2024-08-15,2025-04-09,2025-04-09,Settlement delays,True,7,2025-03-13,15,Monthly
SUB_00001500,VP_C_00001402,Starter,1999.0,2025-05-31,,,,False,4,2025-06-30,15,Monthly
SUB_00001501,VP_C_00001403,Enterprise,12999.0,2025-09-01,2025-12-10,2025-12-10,Too expensive,True,3,2025-11-30,10,Monthly
SUB_00001502,VP_C_00001403,Starter,1665.83,2026-01-18,,,,False,4,2026-02-17,20,Annual
SUB_00001503,VP_C_00001404,Enterprise,10832.5,2024-11-09,,,,False,2,2025-01-08,0,Annual
SUB_00001504,VP_C_00001405,Enterprise,12999.0,2025-05-11,2025-06-01,2025-06-01,Integration issues,True,0,,10,Monthly
SUB_00001505,VP_C_00001406,Starter,1999.0,2023-06-15,2024-09-24,2024-09-24,Product missing features,True,15,2024-09-07,0,Monthly
SUB_00001506,VP_C_00001407,Enterprise,10832.5,2023-01-13,2023-02-07,2023-02-07,Switched to competitor,True,0,,25,Annual
SUB_00001507,VP_C_00001407,Growth,4999.0,2023-03-24,,,,False,4,2023-04-23,20,Monthly
SUB_00001508,VP_C_00001408,Enterprise,12999.0,2023-04-30,2023-05-07,2023-05-07,Settlement delays,True,0,,25,Monthly
SUB_00001509,VP_C_00001409,Growth,4999.0,2025-02-28,2025-07-13,2025-07-13,,True,4,2025-06-28,5,Monthly
SUB_00001510,VP_C_00001410,Growth,4165.83,2023-04-05,,,,False,3,2023-07-04,10,Annual
SUB_00001511,VP_C_00001411,Growth,4165.83,2024-10-21,,,,False,2,2024-12-20,20,Annual
SUB_00001512,VP_C_00001412,Starter,1999.0,2024-12-29,,,,False,16,2026-04-23,0,Monthly
SUB_00001513,VP_C_00001413,Growth,4999.0,2025-07-27,2025-09-12,2025-09-12,Switched to competitor,True,1,2025-08-26,5,Monthly
SUB_00001514,VP_C_00001414,Growth,4999.0,2024-01-29,2025-04-19,2025-04-19,Poor customer support,True,14,2025-03-24,5,Monthly
SUB_00001515,VP_C_00001415,Enterprise,12999.0,2024-02-12,2025-08-25,2025-08-25,,True,18,2025-08-05,10,Monthly
SUB_00001516,VP_C_00001416,Growth,4999.0,2024-12-24,,,,False,16,2026-04-18,25,Monthly
SUB_00001517,VP_C_00001417,Starter,1999.0,2024-08-23,2025-01-25,2025-01-25,Switched to competitor,True,5,2025-01-20,0,Monthly
SUB_00001518,VP_C_00001418,Growth,4165.83,2025-09-24,,,,False,1,2025-10-24,25,Annual
SUB_00001519,VP_C_00001419,Enterprise,10832.5,2025-07-11,,,,False,1,2025-08-10,20,Annual
SUB_00001520,VP_C_00001420,Growth,4999.0,2023-03-24,2023-05-07,2023-05-07,,True,1,2023-04-23,20,Monthly
SUB_00001521,VP_C_00001421,Starter,1999.0,2024-06-14,2025-07-26,2025-07-26,Too expensive,True,13,2025-07-09,10,Monthly
SUB_00001522,VP_C_00001422,Starter,1665.83,2025-07-20,,,,False,1,2025-08-19,10,Annual
SUB_00001523,VP_C_00001423,Growth,4999.0,2023-07-13,2025-10-16,2025-10-16,,True,27,2025-09-30,10,Monthly
SUB_00001524,VP_C_00001423,Enterprise,10832.5,2025-11-27,,,,False,6,2025-12-27,10,Annual
SUB_00001525,VP_C_00001424,Growth,4999.0,2025-06-16,,,,False,10,2026-04-12,15,Monthly
SUB_00001526,VP_C_00001425,Enterprise,10832.5,2024-03-09,,,,False,3,2024-06-07,5,Annual
SUB_00001527,VP_C_00001426,Growth,4999.0,2023-06-19,2025-10-18,2025-10-18,,True,28,2025-10-06,15,Monthly
SUB_00001528,VP_C_00001427,Growth,4999.0,2025-04-29,,,,False,12,2026-04-24,10,Monthly
SUB_00001529,VP_C_00001428,Starter,1665.83,2024-03-13,2024-03-27,2024-03-27,,True,0,,0,Annual
SUB_00001530,VP_C_00001429,Enterprise,10832.5,2023-09-16,,,,False,3,2023-12-15,5,Annual
SUB_00001531,VP_C_00001430,Starter,1999.0,2024-12-09,2024-12-19,2024-12-19,Switched to competitor,True,0,,0,Monthly
SUB_00001532,VP_C_00001431,Enterprise,12999.0,2023-11-06,2025-12-15,2025-12-15,Product missing features,True,25,2025-11-25,0,Monthly
SUB_00001533,VP_C_00001432,Enterprise,12999.0,2024-05-27,2024-07-14,2024-07-14,Integration issues,True,1,2024-06-26,0,Monthly
SUB_00001534,VP_C_00001433,Growth,4999.0,2025-09-17,2026-01-24,2026-01-24,Settlement delays,True,4,2026-01-15,25,Monthly
SUB_00001535,VP_C_00001433,Growth,4999.0,2026-02-27,,,,False,4,2026-03-29,20,Monthly
SUB_00001536,VP_C_00001434,Growth,4999.0,2024-06-29,2026-02-24,2026-02-24,Business closed,True,20,2026-02-19,10,Monthly
SUB_00001537,VP_C_00001435,Starter,1665.83,2024-11-05,,,,False,2,2025-01-04,25,Annual
SUB_00001538,VP_C_00001436,Growth,4999.0,2025-06-26,2025-11-29,2025-11-29,Too expensive,True,5,2025-11-23,0,Monthly
SUB_00001539,VP_C_00001437,Starter,1665.83,2024-01-27,,,,False,3,2024-04-26,20,Annual
SUB_00001540,VP_C_00001438,Growth,4999.0,2024-08-23,,,,False,20,2026-04-15,5,Monthly
SUB_00001541,VP_C_00001439,Growth,4165.83,2023-11-12,,,,False,3,2024-02-10,0,Annual
SUB_00001542,VP_C_00001440,Growth,4999.0,2025-01-21,2025-09-12,2025-09-12,,True,7,2025-08-19,0,Monthly
SUB_00001543,VP_C_00001441,Enterprise,12999.0,2024-02-26,2025-07-16,2025-07-16,Business closed,True,16,2025-06-20,15,Monthly
SUB_00001544,VP_C_00001442,Growth,4165.83,2025-02-09,,,,False,2,2025-04-10,20,Annual
SUB_00001545,VP_C_00001443,Starter,1665.83,2025-06-16,,,,False,1,2025-07-16,15,Annual
SUB_00001546,VP_C_00001444,Starter,1665.83,2025-08-04,,,,False,1,2025-09-03,20,Annual
SUB_00001547,VP_C_00001445,Growth,4999.0,2025-01-15,2025-08-02,2025-08-02,Poor customer support,True,6,2025-07-14,20,Monthly
SUB_00001548,VP_C_00001446,Enterprise,12999.0,2025-06-09,2025-10-14,2025-10-14,Integration issues,True,4,2025-10-07,0,Monthly
SUB_00001549,VP_C_00001447,Enterprise,12999.0,2023-04-02,2024-11-01,2024-11-01,Settlement delays,True,19,2024-10-23,20,Monthly
SUB_00001550,VP_C_00001448,Growth,4165.83,2023-04-22,,,,False,3,2023-07-21,15,Annual
SUB_00001551,VP_C_00001449,Growth,4999.0,2024-10-13,2025-12-03,2025-12-03,Integration issues,True,13,2025-11-07,20,Monthly
SUB_00001552,VP_C_00001450,Growth,4999.0,2024-08-09,2025-09-12,2025-09-12,Poor customer support,True,13,2025-09-03,0,Monthly
SUB_00001553,VP_C_00001451,Growth,4165.83,2025-03-06,,,,False,2,2025-05-05,0,Annual
SUB_00001554,VP_C_00001452,Starter,1665.83,2025-03-27,,,,False,2,2025-05-26,5,Annual
SUB_00001555,VP_C_00001453,Growth,4165.83,2023-12-19,,,,False,3,2024-03-18,0,Annual
SUB_00001556,VP_C_00001454,Starter,1999.0,2025-04-13,2025-12-02,2025-12-02,Business closed,True,7,2025-11-09,0,Monthly
SUB_00001557,VP_C_00001454,Growth,4999.0,2026-02-22,,,,False,6,2026-03-24,15,Monthly
SUB_00001558,VP_C_00001455,Growth,4165.83,2023-05-27,,,,False,3,2023-08-25,5,Annual
SUB_00001559,VP_C_00001456,Starter,1999.0,2023-10-03,2024-05-10,2024-05-10,Business closed,True,7,2024-04-30,0,Monthly
SUB_00001560,VP_C_00001456,Growth,4165.83,2024-07-05,,,,False,5,2024-08-04,10,Annual
SUB_00001561,VP_C_00001457,Enterprise,12999.0,2025-02-05,2025-12-21,2025-12-21,Product missing features,True,10,2025-12-02,0,Monthly
SUB_00001562,VP_C_00001458,Growth,4165.83,2023-08-03,,,,False,3,2023-11-01,0,Annual
SUB_00001563,VP_C_00001459,Growth,4999.0,2025-08-10,2025-11-06,2025-11-06,,True,2,2025-10-09,10,Monthly
SUB_00001564,VP_C_00001460,Growth,4999.0,2025-02-05,,,,False,14,2026-04-01,0,Monthly
SUB_00001565,VP_C_00001461,Growth,4999.0,2024-02-12,2025-11-24,2025-11-24,Business closed,True,21,2025-11-03,20,Monthly
